RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	-2662734	-3675375	18.186526	103.055938	181111	1030321	48QTF9438211911	NE48-05	P	PPL		LA	23				V				BANTHADINHDAM	Ban Tha Dinh Dam	Ban Tha Dinh Dam	BANTHADINHDAM	Ban Tha Dinh Dam	Ban Tha Dinh Dam		2010-12-22
5	-2662734	-3675374	18.186526	103.055938	181111	1030321	48QTF9438211911	NE48-05	P	PPL		LA	23				N				BANTHADINDAM	Ban Thadindam	Ban Thadindam	BANTHADINDAM	Ban Thadindam	Ban Thadindam		2010-12-22
5	-2661002	-3672663	18.15	103.1	180900	1030600	48QTF9900207820	NE48-05	P	PPL		LA	23				N				BANPAKNGUM	Ban Pak Ngum	Ban Pak Ngum	BANPAKNGUM	Ban Pak Ngum	Ban Pak Ngum		2010-12-22
5	-2660944	-3672686	18.116667	103.066667	180700	1030400	48QTF9543604167	NE48-05	P	PPL		LA	24				V				BANPAKPENK	Ban Pak Penk	Ban Pak Penk	BANPAKPENK	Ban Pak Penk	Ban Pak Penk		2010-12-22
5	-2660944	-3672684	18.116667	103.066667	180700	1030400	48QTF9543604167	NE48-05	P	PPL		LA	24				V				BANPAKPENG	Ban Pak Peng	Ban Pak Peng	BANPAKPENG	Ban Pak Peng	Ban Pak Peng		2010-12-22
5	-2660944	-3672579	18.116667	103.066667	180700	1030400	48QTF9543604167	NE48-05	P	PPL		LA	24				N				BANPAKBENG	Ban Pak Beng	Ban Pak Beng	BANPAKBENG	Ban Pak Beng	Ban Pak Beng		2010-12-22
5	-2660826	-3672404	18.062276	103.071107	180344	1030416	48QTE9584398141	NE48-05	P	PPL		LA	24				N				BANNONGTHUNRUA	Ban Nong Thun Rua	Ban Nong Thun Rua	BANNONGTHUNRUA	Ban Nong Thun Rua	Ban Nong Thun Rua		2010-12-22
5	-2660784	-3672338	18.063075	103.033034	180347	1030159	48QTE9181398272	NE48-05	P	PPL		LA	24				V				BANNONGPHOUVIENG	Ban Nong Phou Vieng	Ban Nong Phou Vieng	BANNONGPHOUVIENG	Ban Nong Phou Vieng	Ban Nong Phou Vieng		2010-12-22
5	-2660784	-3672345	18.063075	103.033034	180347	1030159	48QTE9181398272	NE48-05	P	PPL		LA	24				N				BANNONGPHUWIANG	Ban Nong Phu Wiang	Ban Nong Phu Wiang	BANNONGPHUWIANG	Ban Nong Phu Wiang	Ban Nong Phu Wiang		2010-12-22
5	-2660702	-3672228	18.17081	103.135877	181015	1030809	48QUF0282210084	NE48-05	P	PPL		LA	23				N				BANNONGKHIAT	Ban Nongkhiat	Ban Nongkhiat	BANNONGKHIAT	Ban Nongkhiat	Ban Nongkhiat		2010-12-22
5	-2660702	-3672239	18.17081	103.135877	181015	1030809	48QUF0282210084	NE48-05	P	PPL		LA	23				V				BANNONGKIET	Ban Nong Kiet	Ban Nong Kiet	BANNONGKIET	Ban Nong Kiet	Ban Nong Kiet		2010-12-22
5	-2660702	-3672230	18.17081	103.135877	181015	1030809	48QUF0282210084	NE48-05	P	PPL		LA	23				V				BANNONGKHIET	Ban Nong Khiet	Ban Nong Khiet	BANNONGKHIET	Ban Nong Khiet	Ban Nong Khiet		2010-12-22
5	-2660495	-3671840	18.205889	103.06961	181221	1030411	48QTF9585114039	NE48-05	P	PPL		LA	23				N				BANNAXAY	Ban Na Xay	Ban Na Xay	BANNAXAY	Ban Na Xay	Ban Na Xay		2010-12-22
5	-2657886	-3667491	18.217665	103.144713	181304	1030841	48QUF0380915261	NE48-05	P	PPL		LA	23				N				BANHOUAYSOPHAY	Ban Houay Sophay	Ban Houay Sophay	BANHOUAYSOPHAY	Ban Houay Sophay	Ban Houay Sophay		2010-12-22
5	-2657886	-3667926	18.217665	103.144713	181304	1030841	48QUF0380915261	NE48-05	P	PPL		LA	23				V				BANHOUEISOPHAY	Ban Houei Sophay	Ban Houei Sophay	BANHOUEISOPHAY	Ban Houei Sophay	Ban Houei Sophay		2010-12-22
5	-2657239	-3666665	18.174899	103.056586	181030	1030324	48QTF9443710624	NE48-05	P	PPL		LA	23				N				BANHAI	Ban Hai	Ban Hai	BANHAI	Ban Hai	Ban Hai		2010-12-22
5	-2657101	-3677176	18.104092	103.071859	180615	1030419	48QTF9597102769	NE48-05	P	PPL		LA	24				V				DAUNSANGKI	Daun Sangki	Daun Sangki	DAUNSANGKI	Daun Sangki	Daun Sangki		2010-12-22
5	-2657101	-3666477	18.104092	103.071859	180615	1030419	48QTF9597102769	NE48-05	P	PPL		LA	24				N				BANDONSANGKHI	Ban Don Sangkhi	Ban Don Sangkhi	BANDONSANGKHI	Ban Don Sangkhi	Ban Don Sangkhi		2010-12-22
5	-2657101	-3666478	18.104092	103.071859	180615	1030419	48QTF9597102769	NE48-05	P	PPL		LA	24				V				BANDONSANGKI	Ban Don Sangki	Ban Don Sangki	BANDONSANGKI	Ban Don Sangki	Ban Don Sangki		2010-12-22
5	-2656978	-3666299	18.000499	103.024102	180002	1030127	48QTE9079391356	NE48-05	P	PPL		LA	24				N				BANDONGKALUM	Ban Dong Kalum	Ban Dong Kalum	BANDONGKALUM	Ban Dong Kalum	Ban Dong Kalum		2010-12-22
5	-2656913	-3666165	18.011527	103.056586	180041	1030324	48QTE9424692540	NE48-05	P	PPL		LA	24				N				BANDON	Ban Dôn	Ban Don	BANDON	Ban Dôn	Ban Don		2010-12-21
5	-2662963	-3675700	17.978724	103.014445	175843	1030052	48QTE8974488956	NE48-09	P	PPL		LA	24				V				BANTHINTHIENG	Ban Thin Thieng	Ban Thin Thieng	BANTHINTHIENG	Ban Thin Thieng	Ban Thin Thieng		2011-02-02
5	-2662963	-3675699	17.978724	103.014445	175843	1030052	48QTE8974488956	NE48-09	P	PPL		LA	24				N				BANTHINTHIANG	Ban Thin Thiang	Ban Thin Thiang	BANTHINTHIANG	Ban Thin Thiang	Ban Thin Thiang		2011-02-02
5	-2657163	-3666567	16.946031	104.745025	165646	1044442	48QVD7285273602	NE48-14	H	STM		LA	00				N			Xé	XEBANGFAI	Xé Bangfai	Xe Bangfai	BANGFAI XE	Bangfai, Xé	Bangfai, Xe		2011-08-12
5	-2657163	-3666566	16.946031	104.745025	165646	1044442	48QVD7285273602	NE48-14	H	STM		LA	00				V				SEBANGFAI	Sé Bang Fai	Se Bang Fai	BANGFAI SE	Bang Fai, Sé	Bang Fai, Se		2011-08-12
5	-2657163	-3666568	16.946031	104.745025	165646	1044442	48QVD7285273602	NE48-14	H	STM		LA	00				V				SEBANGFAY	Se Bang Fay	Se Bang Fay	BANGFAY SE	Bang Fay, Se	Bang Fay, Se		2011-08-12
5	-2658212	-3678651	16.813718	104.756008	164849	1044522	48QVD7400358964	NE48-14	P	PPL		LA	20				V				KENGKABAO	Keng Kabao	Keng Kabao	KENGKABAO	Keng Kabao	Keng Kabao		2011-08-12
5	-2658212	-3668376	16.813718	104.756008	164849	1044522	48QVD7400358964	NE48-14	P	PPL		LA	20				N				BANKENGKABAO	Ban Kèngkabao	Ban Kengkabao	BANKENGKABAO	Ban Kèngkabao	Ban Kengkabao		2011-08-12
5	8030313	8030313	17.515088	101.077945	173054	1010441	47QQV2061037742	NE47-12	P	PPL		LA	13				N				BANNONSAVANG	Ban Nônsavang	Ban Nonsavang	BANNONSAVANG	Ban Nônsavang	Ban Nonsavang		2011-08-25
5	-2660390	-3671697	17.507633	101.082402	173027	1010457	47QQV2109236922	NE47-12	P	PPL		LA	13				V				BANNATHAO	Ban Na Thao	Ban Na Thao	BANNATHAO	Ban Na Thao	Ban Na Thao		2011-08-25
5	-2660390	-3671680	17.507633	101.082402	173027	1010457	47QQV2109236922	NE47-12	P	PPL		LA	13				V				BANNATHAC	Ban Na Thac	Ban Na Thac	BANNATHAC	Ban Na Thac	Ban Na Thac		2011-08-25
5	-2660390	8030362	17.507633	101.082402	173027	1010457	47QQV2109236922	NE47-12	P	PPL		LA	13				N				BANNATHA	Ban Natha	Ban Natha	BANNATHA	Ban Natha	Ban Natha		2011-08-25
5	8030365	8030365	17.509416	101.076162	173034	1010434	47QQV2042737113	NE47-12	P	PPL		LA	13				N				BANMUANGPHRA	Ban Muangphra	Ban Muangphra	BANMUANGPHRA	Ban Muangphra	Ban Muangphra		2011-08-25
5	8030365	8030366	17.509416	101.076162	173034	1010434	47QQV2042737113	NE47-12	P	PPL		LA	13				V				BANMUANGPHRAE	Ban Muang Phrae	Ban Muang Phrae	BANMUANGPHRAE	Ban Muang Phrae	Ban Muang Phrae		2011-08-25
5	-2668597	-3684722	17.504485	101.082873	173016	1010458	47QQV2114636574	NE47-12	H	STM		LA	13				V				HUAISYNGUE	Huai Sy Ngue	Huai Sy Ngue	SYNGUE HUAI	Sy Ngue, Huai	Sy Ngue, Huai		2011-08-25
5	-2668597	8030368	17.504485	101.082873	173016	1010458	47QQV2114636574	NE47-12	H	STM		LA	13				N			Houay	HOUAYSINGOU	Houay Singou	Houay Singou	SINGOU HOUAY	Singou, Houay	Singou, Houay		2011-08-25
5	-2658509	-3679104	18.188559	102.179281	181119	1021045	48QTF0161313341	NE48-05	P	PPL		LA	24				V				KHOKHE	Khok Hê	Khok He	KHOKHE	Khok Hê	Khok He		2011-09-20
5	-2658509	-3668838	18.188559	102.179281	181119	1021045	48QTF0161313341	NE48-05	P	PPL		LA	24				N				BANKHOKHE	Ban Khôk-Hè	Ban Khok-He	BANKHOKHE	Ban Khôk-Hè	Ban Khok-He		2011-09-20
5	-2658509	-3669074	18.188559	102.179281	181119	1021045	48QTF0161313341	NE48-05	P	PPL		LA	24				V				BANKOKHEH	Ban Kok Heh	Ban Kok Heh	BANKOKHEH	Ban Kok Heh	Ban Kok Heh		2011-09-20
5	-2658509	12189812	18.188559	102.179281	181119	1021045	48QTF0161313341	NE48-05	P	PPL		LA	24				V				BANKHAKHA	Ban Khak Ha	Ban Khak Ha	BANKHAKHA	Ban Khak Ha	Ban Khak Ha		2011-09-20
5	-2660993	-3672649	17.917924	101.692623	175505	1014133	47QQV8526583168	NE47-12	P	PPL		LA	27				N	tha		Ban	BANPAKMI	Ban Pak Mi	Ban Pak Mi	BANPAKMI	Ban Pak Mi	Ban Pak Mi		2011-09-20
5	-2661042	-3672723	18.089868	102.283333	180524	1021700	48QTF1246502246	NE48-05	P	PPL		LA	24				N				BANPAKTON	Ban Pak Ton	Ban Pak Ton	BANPAKTON	Ban Pak Ton	Ban Pak Ton		2011-09-20
5	8031217	8031217	18.031944	101.877778	180155	1015240	47QRV0469896090	NE47-08	T	BAR		LA	27				N			Don	DONKUAK	Don Kuak	Don Kuak	KUAK DON	Kuak, Don	Kuak, Don		2011-09-20
5	8031217	8031218	18.031944	101.877778	180155	1015240	47QRV0469896090	NE47-08	T	BAR		LA	27				V				DONKWAK	Don Kwak	Don Kwak	KWAK DON	Kwak, Don	Kwak, Don		2011-09-20
5	8031260	8031260	18.110115	101.966369	180636	1015759	47QRA1394604896	NE47-08	H	STMI		LA	27				N			Hat	HATTAKEO	Hat Takèo	Hat Takeo	TAKEO HAT	Takèo, Hat	Takeo, Hat		2011-09-20
5	8031272	8031272	18.039802	101.903153	180223	1015411	47QRV0737397002	NE47-08	H	STM		LA	27				N			Houay	HOUAYTANKEO	Houay Tankèo	Houay Tankeo	TANKEO HOUAY	Tankèo, Houay	Tankeo, Houay		2011-09-20
5	-2664139	-3677564	17.680526	101.028212	174050	1010142	47QQV1513255998	NE47-12	T	MT		LA	13				V				PHUHANN	Phu Hann	Phu Hann	HANN PHU	Hann, Phu	Hann, Phu		2011-11-03
5	-2664139	8030489	17.680526	101.028212	174050	1010142	47QQV1513255998	NE47-12	T	MT		LA	13				N			Phou	PHOUHAN	Phou Han	Phou Han	HAN PHOU	Han, Phou	Han, Phou		2011-11-03
5	8030669	8030669	18.201214	101.219624	181204	1011311	47QQA3475513868	NE47-08	P	PPL		LA	13				N				BANHOUAYKHOAY	Ban Houaykhoay	Ban Houaykhoay	BANHOUAYKHOAY	Ban Houaykhoay	Ban Houaykhoay		2011-11-03
5	-2657527	-3667119	18.002511	101.208301	180009	1011230	47QQV3382091856	NE47-08	P	PPL		LA	13				V				BANHOUAYBUA	Ban Houay Bua	Ban Houay Bua	BANHOUAYBUA	Ban Houay Bua	Ban Houay Bua		2011-11-03
5	-2657527	8030644	18.002511	101.208301	180009	1011230	47QQV3382091856	NE47-08	P	PPL		LA	13				N				BANHOUAYBOUHA	Ban Houaybouha	Ban Houaybouha	BANHOUAYBOUHA	Ban Houaybouha	Ban Houaybouha		2011-11-03
5	8030659	8030659	18.081359	101.2204	180453	1011313	47QQA3499700601	NE47-08	T	MT		LA	13				N			Phou	PHOUKHOKGNAM	Phou Khôkgnam	Phou Khokgnam	KHOKGNAM PHOU	Khôkgnam, Phou	Khokgnam, Phou		2011-11-03
5	-2656603	-3665679	17.629941	101.202589	173748	1011209	47QQV3370150605	NE47-12	P	PPL		LA	13				N				BANBOPHOU	Ban Bophou	Ban Bophou	BANBOPHOU	Ban Bophou	Ban Bophou		2011-08-29
5	-2656604	-3665680	17.664451	101.103525	173952	1010613	47QQV2314354306	NE47-12	P	PPL		LA	13				V				BANBOSANE	Ban Bo Sane	Ban Bo Sane	BANBOSANE	Ban Bo Sane	Ban Bo Sane		2011-08-29
5	-2656604	8030417	17.664451	101.103525	173952	1010613	47QQV2314354306	NE47-12	P	PPL		LA	13				N				BANBOSAN	Ban Bosan	Ban Bosan	BANBOSAN	Ban Bosan	Ban Bosan		2011-08-29
5	-2666298	-3681101	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				V				MUONGBOTENE	Muong Botene	Muong Botene	MUONGBOTENE	Muong Botene	Muong Botene		2011-08-29
5	-2666298	-3676686	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				V				BOTENE	Botene	Botene	BOTENE	Botene	Botene		2011-08-29
5	-2666298	8030309	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				N				BANBOTEN	Ban Botèn	Ban Boten	BANBOTEN	Ban Botèn	Ban Boten		2011-08-29
5	-2666298	-3681100	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				V				MUONGBOTEN	Muong Boten	Muong Boten	MUONGBOTEN	Muong Boten	Muong Boten		2011-08-29
5	-2666298	-3680857	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				V				MUANGBOTEN	Muang Botèn	Muang Boten	MUANGBOTEN	Muang Botèn	Muang Boten		2011-08-29
5	-2666298	-3676684	17.592453	101.182381	173533	1011057	47QQV3160446431	NE47-12	P	PPL		LA	13				V				BOTEN	Botèn	Boten	BOTEN	Botèn	Boten		2011-08-29
5	8030439	8030439	17.71691	101.242074	174301	1011431	47QQV3777760282	NE47-12	P	PPL		LA	13				N				BANDONG	Ban Dông	Ban Dong	BANDONG	Ban Dông	Ban Dong		2011-08-29
5	-2657274	-3666715	17.530446	101.085606	173150	1010508	47QQV2140539451	NE47-12	P	PPL		LA	13				N				BANHANGNA	Ban Hang-Na	Ban Hang-Na	BANHANGNA	Ban Hang-Na	Ban Hang-Na		2011-08-29
5	-2657368	-3666865	17.724646	101.168011	174329	1011005	47QQV2991061047	NE47-12	P	PPL		LA	13				V				BANHATTAPHU	Ban Hat Ta Phu	Ban Hat Ta Phu	BANHATTAPHU	Ban Hat Ta Phu	Ban Hat Ta Phu		2011-08-29
5	-2657368	8030498	17.724646	101.168011	174329	1011005	47QQV2991061047	NE47-12	P	PPL		LA	13				N				BANHATTAPHOU	Ban Hattaphou	Ban Hattaphou	BANHATTAPHOU	Ban Hattaphou	Ban Hattaphou		2011-08-29
5	-2657368	-3675252	17.724646	101.168011	174329	1011005	47QQV2991061047	NE47-12	P	PPL		LA	13				V				BANTAPHU	Ban Ta Phu	Ban Ta Phu	BANTAPHU	Ban Ta Phu	Ban Ta Phu		2011-08-29
5	-2658085	-3668188	17.553936	101.096116	173314	1010546	47QQV2249242064	NE47-12	P	PPL		LA	13				N				BANKANG	Ban Kang	Ban Kang	BANKANG	Ban Kang	Ban Kang		2011-08-29
5	-2658603	-3668979	17.749045	101.109992	174457	1010636	47QQV2372563677	NE47-12	P	PPL		LA	13				N				BANKHUM	Ban Khum	Ban Khum	BANKHUM	Ban Khum	Ban Khum		2011-08-29
5	8030436	8030436	17.735757	101.21383	174409	1011250	47QQV3475662333	NE47-12	P	PPL		LA	13				N				BANMAI	Ban Mai	Ban Mai	BANMAI	Ban Mai	Ban Mai		2011-08-29
5	-2659604	-3670486	17.545989	101.090199	173246	1010525	47QQV2187441177	NE47-12	P	PPL		LA	13				N				BANNAKAO	Ban Na-Kao	Ban Na-Kao	BANNAKAO	Ban Na-Kao	Ban Na-Kao		2011-08-29
5	-2659382	-3670160	17.572747	101.103634	173422	1010613	47QQV2326844155	NE47-12	P	PPL		LA	13				V				BANNABONNOI	Ban Na Bon Noï	Ban Na Bon Noi	BANNABONNOI	Ban Na Bon Noï	Ban Na Bon Noi		2011-08-29
5	-2659382	8030382	17.572747	101.103634	173422	1010613	47QQV2326844155	NE47-12	P	PPL		LA	13				N				BANNANOY	Ban Nanoy	Ban Nanoy	BANNANOY	Ban Nanoy	Ban Nanoy		2011-08-29
5	8030521	8030521	17.671921	101.162982	174019	1010947	47QQV2944355204	NE47-12	P	PPL		LA	13				N				BANNONGGNAI	Ban Nonggnai	Ban Nonggnai	BANNONGGNAI	Ban Nonggnai	Ban Nonggnai		2011-08-29
5	8030342	8030342	17.665449	101.189971	173956	1011124	47QQV3231654521	NE47-12	P	PPL		LA	13				N				BANNONGPHAKDONG	Ban Nongphakdông	Ban Nongphakdong	BANNONGPHAKDONG	Ban Nongphakdông	Ban Nongphakdong		2011-08-29
5	8030518	8030518	17.679424	101.179937	174046	1011048	47QQV3123356055	NE47-12	H	STM		LA	13				N			Houay	HOUAYPHONG	Houay Phong	Houay Phong	PHONG HOUAY	Phong, Houay	Phong, Houay		2011-08-29
5	8030518	8030520	17.679424	101.179937	174046	1011048	47QQV3123356055	NE47-12	H	STM		LA	13				V				HOUEIPHONG	Houei Phong	Houei Phong	PHONG HOUEI	Phong, Houei	Phong, Houei		2011-08-29
5	8030526	8030527	17.660675	101.178514	173938	1011043	47QQV3110653978	NE47-12	T	MT		LA	13				V				PHUSEUDENG	Phu Seu Deng	Phu Seu Deng	SEUDENG PHU	Seu Deng, Phu	Seu Deng, Phu		2011-08-29
5	8030526	8030526	17.660675	101.178514	173938	1011043	47QQV3110653978	NE47-12	T	MT		LA	13				N			Phou	PHOUSEUDENG	Phou Seudeng	Phou Seudeng	SEUDENG PHOU	Seudeng, Phou	Seudeng, Phou		2011-08-29
5	-2660883	-3670211	17.713002	101.127904	174247	1010740	47QQV2567059709	NE47-12	P	PPL		LA	13				V				BANNADAENG	Ban Na Daeng	Ban Na Daeng	BANNADAENG	Ban Na Daeng	Ban Na Daeng		2011-08-29
5	-2660883	-3672478	17.713002	101.127904	174247	1010740	47QQV2567059709	NE47-12	P	PPL		LA	13				N				BANNULENG	Ban Nuléng	Ban Nuleng	BANNULENG	Ban Nuléng	Ban Nuleng		2011-08-29
5	8030466	8030466	17.712271	101.018392	174244	1010106	47QQV1405259500	NE47-12	P	PPL		LA	13				V				BANPHOUHOUAT	Ban Phouhouat	Ban Phouhouat	BANPHOUHOUAT	Ban Phouhouat	Ban Phouhouat		2011-08-29
5	8030466	13160908	17.712271	101.018392	174244	1010106	47QQV1405259500	NE47-12	P	PPL		LA	13				N		Ban Phouhouat	Ban	BANPHOUHOUATb	Ban Phouhouat (1)	Ban Phouhouat (1)	BANPHOUHOUATb	Ban Phouhouat (1)	Ban Phouhouat (1)		2011-08-29
5	8030468	8030468	17.694221	101.048789	174139	1010256	47QQV1729957537	NE47-12	P	PPL		LA	13				N		Ban Phouhouat	Ban	BANPHOUHOUATc	Ban Phouhouat (2)	Ban Phouhouat (2)	BANPHOUHOUATc	Ban Phouhouat (2)	Ban Phouhouat (2)		2011-08-29
5	8030468	13160909	17.694221	101.048789	174139	1010256	47QQV1729957537	NE47-12	P	PPL		LA	13				V				BANPHOUHOUAT	Ban Phouhouat	Ban Phouhouat	BANPHOUHOUAT	Ban Phouhouat	Ban Phouhouat		2011-08-29
5	-2662841	-3675515	17.64836	101.193333	173854	1011136	47QQV3269552633	NE47-12	P	PPLW		LA	13				N				BANTHANANG	Ban Thanang	Ban Thanang	BANTHANANG	Ban Thanang	Ban Thanang		2011-08-29
5	-2663123	-3675969	17.602069	101.116793	173607	1010700	47QQV2462947416	NE47-12	P	PPL		LA	13				V				BANTONTANE	Ban Ton Tane	Ban Ton Tane	BANTONTANE	Ban Ton Tane	Ban Ton Tane		2011-08-29
5	-2663123	8030385	17.602069	101.116793	173607	1010700	47QQV2462947416	NE47-12	P	PPL		LA	13				N				BANTONTAN	Ban Tôntan	Ban Tontan	BANTONTAN	Ban Tôntan	Ban Tontan		2011-08-29
5	8030353	8030353	17.610202	101.201325	173637	1011205	47QQV3359248419	NE47-12	H	STMI		LA	13				N			Houay	HOUAYBO	Houay Bo	Houay Bo	BO HOUAY	Bo, Houay	Bo, Houay		2011-08-29
5	8030353	8030354	17.610202	101.201325	173637	1011205	47QQV3359248419	NE47-12	H	STMI		LA	13				V				HUAIBO	Huai Bo	Huai Bo	BO HUAI	Bo, Huai	Bo, Huai		2011-08-29
5	8030323	8030323	17.604011	101.233334	173614	1011400	47QQV3699847773	NE47-12	H	STMI		LA	13				N			Houay	HOUAYBONG	Houay Bông	Houay Bong	BONG HOUAY	Bông, Houay	Bong, Houay		2011-08-29
5	8030323	8030325	17.604011	101.233334	173614	1011400	47QQV3699847773	NE47-12	H	STMI		LA	13				V				HUAIBONG	Huai Bong	Huai Bong	BONG HUAI	Bong, Huai	Bong, Huai		2011-08-29
5	8030486	8030486	17.662415	101.106375	173945	1010623	47QQV2344854084	NE47-12	H	STMI		LA	13				N			Houay	HOUAYKHOK	Houay Khôk	Houay Khok	KHOK HOUAY	Khôk, Houay	Khok, Houay		2011-08-29
5	8030486	8030488	17.662415	101.106375	173945	1010623	47QQV2344854084	NE47-12	H	STMI		LA	13				V				HUAIKHOK	Huai Khok	Huai Khok	KHOK HUAI	Khok, Huai	Khok, Huai		2011-08-29
5	8030346	8030346	17.63492	101.192954	173806	1011135	47QQV3267251145	NE47-12	H	STMI		LA	13				N			Houay	HOUAYLAT	Houay Lat	Houay Lat	LAT HOUAY	Lat, Houay	Lat, Houay		2011-08-29
5	8030346	8030347	17.63492	101.192954	173806	1011135	47QQV3267251145	NE47-12	H	STMI		LA	13				V				HUAILAT	Huai Lat	Huai Lat	LAT HUAI	Lat, Huai	Lat, Huai		2011-08-29
5	8030413	8030414	17.642346	101.114941	173832	1010654	47QQV2438251872	NE47-12	H	STMI		LA	13				V				HUAIMAKNHANG	Huai Mak Nhang	Huai Mak Nhang	MAKNHANG HUAI	Mak Nhang, Huai	Mak Nhang, Huai		2011-08-29
5	8030413	8030413	17.642346	101.114941	173832	1010654	47QQV2438251872	NE47-12	H	STMI		LA	13				N			Houay	HOUAYMAKGNANG	Houay Makgnang	Houay Makgnang	MAKGNANG HOUAY	Makgnang, Houay	Makgnang, Houay		2011-08-29
5	8030328	8030328	17.600708	101.21041	173603	1011237	47QQV3456947379	NE47-12	H	STMI		LA	13				N			Houay	HOUAYMETPON	Houay Mètpon	Houay Metpon	METPON HOUAY	Mètpon, Houay	Metpon, Houay		2011-08-29
5	8030328	8030329	17.600708	101.21041	173603	1011237	47QQV3456947379	NE47-12	H	STMI		LA	13				V				HUAIMETPONE	Huai Met Pone	Huai Met Pone	METPONE HUAI	Met Pone, Huai	Met Pone, Huai		2011-08-29
5	8030430	8030431	17.558016	101.023209	173329	1010124	47QQV1474642431	NE47-12	H	STMI		LA	13				V				HUAIPHANE	Huai Phane	Huai Phane	PHANE HUAI	Phane, Huai	Phane, Huai		2011-08-29
5	8030430	8030430	17.558016	101.023209	173329	1010124	47QQV1474642431	NE47-12	H	STMI		LA	13				N			Houay	HOUAYPHAN	Houay Phan	Houay Phan	PHAN HOUAY	Phan, Houay	Phan, Houay		2011-08-29
5	8030504	8030508	17.724907	101.171183	174330	1011016	47QQV3024661079	NE47-12	H	STMI		LA	13				V				TAPHU	Ta Phu	Ta Phu	TAPHU	Ta Phu	Ta Phu		2011-08-29
5	8030504	8030504	17.724907	101.171183	174330	1011016	47QQV3024661079	NE47-12	H	STMI		LA	13				N			Houay	HOUAYTAPHOU	Houay Taphou	Houay Taphou	TAPHOU HOUAY	Taphou, Houay	Taphou, Houay		2011-08-29
5	8030340	8030340	17.65187	101.190975	173907	1011128	47QQV3244053019	NE47-12	H	STMI		LA	13				N			Houay	HOUAYTHANANG	Houay Thanang	Houay Thanang	THANANG HOUAY	Thanang, Houay	Thanang, Houay		2011-08-29
5	8030340	8030341	17.65187	101.190975	173907	1011128	47QQV3244053019	NE47-12	H	STMI		LA	13				V				HUAITHANANG	Huai Tha Nang	Huai Tha Nang	THANANG HUAI	Tha Nang, Huai	Tha Nang, Huai		2011-08-29
5	8030470	8030470	17.702386	101.044655	174209	1010241	47QQV1685158436	NE47-12	T	MT		LA	13				N			Khao	KHAOFOY	Khao Foy	Khao Foy	FOY KHAO	Foy, Khao	Foy, Khao		2011-08-29
5	8030470	8030471	17.702386	101.044655	174209	1010241	47QQV1685158436	NE47-12	T	MT		LA	13				V				KHAOFOI	Khao Foï	Khao Foi	FOI KHAO	Foï, Khao	Foi, Khao		2011-08-29
5	-2668147	-3683954	17.69727	101.179051	174150	1011045	47QQV3111658030	NE47-12	H	STM		LA	13				N			Nam	NAMSANG	Nam Sang	Nam Sang	SANG NAM	Sang, Nam	Sang, Nam		2011-08-29
5	8030409	8030409	17.549547	101.125915	173258	1010733	47QQV2566241613	NE47-12	T	MT		LA	13				N			Phou	PHOUHAO	Phou Hao	Phou Hao	HAO PHOU	Hao, Phou	Hao, Phou		2011-08-29
5	8030422	8030422	17.618142	101.047023	173705	1010249	47QQV1720349114	NE47-12	T	MT		LA	13				N			Phou	PHOUHOUAK	Phou Houak	Phou Houak	HOUAK PHOU	Houak, Phou	Houak, Phou		2011-08-29
5	8030375	8030375	17.532213	101.073192	173156	1010423	47QQV2008539632	NE47-12	T	MT		LA	13				N			Phou	PHOUHOUAYNA	Phou Houayna	Phou Houayna	HOUAYNA PHOU	Houayna, Phou	Houayna, Phou		2011-08-29
5	8030375	8030376	17.532213	101.073192	173156	1010423	47QQV2008539632	NE47-12	T	MT		LA	13				V				PHUHUEINA	Phu Huei Na	Phu Huei Na	HUEINA PHU	Huei Na, Phu	Huei Na, Phu		2011-08-29
5	8030412	8030412	17.619573	101.145603	173710	1010844	47QQV2766549388	NE47-12	T	MT		LA	13				N			Phou	PHOUKHO	Phou Kho	Phou Kho	KHO PHOU	Kho, Phou	Kho, Phou		2011-08-29
5	-2665136	-3679079	17.614999	101.145051	173654	1010842	47QQV2761248881	NE47-12	T	RDGE		LA	13				V				POUKHO	Pou Khô	Pou Kho	KHO POU	Khô, Pou	Kho, Pou		2011-08-29
5	-2665136	13160918	17.614999	101.145051	173654	1010842	47QQV2761248881	NE47-12	T	RDGE		LA	13				N			Phou	PHOUKHO	Phou Khô	Phou Kho	KHO PHOU	Khô, Phou	Kho, Phou		2011-08-29
